station_id,station_name,month_beginning,avg_weekday_rides,avg_saturday_rides,avg_sunday-holiday_rides,month_total,lat,long
40790,Monroe/Dearborn,2001-08-01,5667.3,1083.3,877.5,138190,41.880703,-87.629378
40070,Jackson/Dearborn,2001-08-01,7109.1,2137.5,1669.8,178738,41.878183,-87.629296
41340,LaSalle,2001-08-01,2077.7,370.8,300.3,50470,41.875568,-87.631722
40430,Clinton-Forest Park,2001-08-01,2401.3,935.3,879.0,62486,41.875539,-87.640984
40350,UIC-Halsted,2001-08-01,4160.0,1155.8,927.0,104011,41.875474,-87.649707
40470,Racine,2001-08-01,1712.4,807.0,562.0,44861,41.87592,-87.659458
40810,Medical Center,2001-08-01,1975.7,1033.8,784.5,52715,41.875706,-87.673932
40220,Western-Forest Park,2001-08-01,1029.3,844.0,628.8,29566,41.875478,-87.688436
40250,Kedzie-Homan-Forest Park,2001-08-01,1519.8,1011.5,788.5,42155,41.874341,-87.70604
40920,Pulaski-Forest Park,2001-08-01,1256.9,940.5,755.0,35690,41.873797,-87.725663
40970,Cicero-Forest Park,2001-08-01,1035.0,813.0,571.8,29343,41.871574,-87.745154
40010,Austin-Forest Park,2001-08-01,1571.4,692.8,535.3,41054,41.870851,-87.776812
40180,Oak Park-Forest Park,2001-08-01,1472.4,501.8,338.5,37226,41.872108,-87.791602
40980,Harlem-Forest Park,2001-08-01,861.7,459.8,375.8,23160,41.87349,-87.806961
40390,Forest Park,2001-08-01,3649.5,1416.3,1121.0,94088,41.874257,-87.817318
41030,Polk,2001-08-01,2462.1,6.8,0.0,56656,41.871551,-87.66953
40830,18th,2001-08-01,1001.3,2.0,0.0,23038,41.857908,-87.669147
40210,Damen-Cermak,2001-08-01,734.2,2.5,0.0,16897,41.854517,-87.675975
40740,Western-Cermak,2001-08-01,588.8,3.0,0.0,13554,41.854225,-87.685129
40440,California-Cermak,2001-08-01,804.0,1.8,0.0,18498,41.854109,-87.694774
41040,Kedzie-Cermak,2001-08-01,380.0,2.0,0.0,8749,41.853964,-87.705408
40780,Central Park,2001-08-01,416.5,0.8,0.0,9583,41.853839,-87.714842
40150,Pulaski-Cermak,2001-08-01,468.6,1.8,0.0,10785,41.853732,-87.724311
40600,Kostner,2001-08-01,290.9,2.3,0.0,6700,41.853751,-87.733258
40420,Cicero-Cermak,2001-08-01,961.7,6.0,0.0,22142,41.85182,-87.745336
40580,54th/Cermak,2001-08-01,1670.1,4.0,0.0,38428,41.85177331,-87.75669201
40020,Harlem-Lake,2001-08-01,3563.5,1886.0,1284.5,94642,41.886848,-87.803176
41350,Oak Park-Lake,2001-08-01,1435.5,637.3,526.8,37672,41.886988,-87.793783
40610,Ridgeland,2001-08-01,1377.5,478.5,335.8,34940,41.887159,-87.783661
41260,Austin-Lake,2001-08-01,1542.1,793.8,503.3,40656,41.887293,-87.774135
40280,Central-Lake,2001-08-01,2288.9,1394.3,1029.8,62340,41.887389,-87.76565
40700,Laramie,2001-08-01,1221.6,683.5,444.3,32607,41.887163,-87.754986
40480,Cicero-Lake,2001-08-01,1242.9,724.0,508.8,33518,41.886519,-87.744698
40030,Pulaski-Lake,2001-08-01,1351.1,888.0,617.5,37098,41.885412,-87.725404
41670,Conservatory,2001-08-01,370.4,219.0,169.0,10072,41.884904,-87.716523
41070,Kedzie-Lake,2001-08-01,1049.2,640.3,458.5,28526,41.884321,-87.706155
41360,California-Lake,2001-08-01,768.5,406.3,333.8,20635,41.88422,-87.696234
40170,Ashland-Lake,2001-08-01,1428.3,622.0,390.5,36902,41.885269,-87.666969
41160,Clinton-Lake,2001-08-01,1805.7,451.3,327.3,44646,41.885678,-87.641782
41120,35-Bronzeville-IIT,2001-08-01,1789.8,975.3,705.3,47888,41.831677,-87.625826
40300,Indiana,2001-08-01,626.3,366.5,253.8,16887,41.821732,-87.621371
41270,43rd,2001-08-01,774.7,621.5,330.5,21626,41.816462,-87.619021
41080,47th-South Elevated,2001-08-01,1179.2,1003.0,478.8,33049,41.809209,-87.618826
40130,51st,2001-08-01,1181.7,1098.5,483.5,33507,41.80209,-87.618487
40510,Garfield-South Elevated,2001-08-01,884.2,1455.8,420.8,27842,41.795172,-87.618327
41140,King Drive,2001-08-01,748.6,529.3,288.5,20488,41.78013,-87.615546
40720,East 63rd-Cottage Grove,2001-08-01,1469.0,894.5,576.3,39671,41.780309,-87.605857
40940,Halsted/63rd,2001-08-01,760.6,602.3,285.5,21045,41.778943,-87.644244
40290,Ashland/63rd,2001-08-01,1735.1,1198.3,666.8,47367,41.77886,-87.663766
41290,Kimball,2001-08-01,3884.0,2324.5,1552.0,104838,41.967901,-87.713065
41180,Kedzie-Brown,2001-08-01,1584.4,1077.3,786.0,43894,41.965996,-87.708821
40870,Francisco,2001-08-01,1129.9,539.8,364.8,29605,41.966046,-87.701644
41010,Rockwell,2001-08-01,1301.7,611.0,447.5,34174,41.966115,-87.6941
41480,Western-Brown,2001-08-01,3366.4,1838.5,1258.5,89815,41.966163,-87.688502
40090,Damen-Brown,2001-08-01,2006.7,1103.0,704.5,53384,41.966286,-87.678639
41500,Montrose-Brown,2001-08-01,1987.3,1076.8,704.0,52830,41.961756,-87.675047
41460,Irving Park-Brown,2001-08-01,2277.9,1077.3,669.5,59378,41.954521,-87.674868
41440,Addison-Brown,2001-08-01,1768.5,769.0,465.0,45612,41.947028,-87.674642
41310,Paulina,2001-08-01,2054.8,1005.0,709.0,54116,41.943623,-87.670907
40360,Southport,2001-08-01,2636.5,1101.8,777.3,68155,41.943744,-87.663619
41210,Wellington,2001-08-01,2486.7,845.5,520.3,62656,41.936033,-87.653266
40530,Diversey,2001-08-01,4367.7,1985.8,1235.3,113341,41.932732,-87.653131
40660,Armitage,2001-08-01,3006.5,1207.8,768.5,77055,41.918217,-87.652644
40800,Sedgwick,2001-08-01,2376.5,1279.5,1064.8,64036,41.910409,-87.639302
40710,Chicago/Franklin,2001-08-01,4023.6,1484.8,885.3,102023,41.89681,-87.635924
40460,Merchandise Mart,2001-08-01,5805.5,993.8,378.0,139013,41.888969,-87.633924
40930,Midway Airport,2001-08-01,8394.6,3340.0,3183.3,219168,41.78661,-87.737875
40960,Pulaski-Orange,2001-08-01,4599.7,1450.3,1052.5,115805,41.799756,-87.724493
41150,Kedzie-Midway,2001-08-01,2861.3,1266.5,860.0,74317,41.804236,-87.704406
40310,Western-Orange,2001-08-01,3200.8,1100.0,745.3,80999,41.804546,-87.684019
40120,35th/Archer,2001-08-01,2121.7,803.5,556.8,54240,41.829353,-87.680622
41060,Ashland-Orange,2001-08-01,1248.3,597.5,410.0,32741,41.839234,-87.665317
41130,Halsted-Orange,2001-08-01,2279.3,728.8,529.3,57456,41.84678,-87.648088
40730,Washington/Wells,2001-08-01,7053.8,742.8,470.5,167091,41.882695,-87.63378
40040,Quincy/Wells,2001-08-01,7902.5,1224.8,855.8,190079,41.878723,-87.63374
40160,LaSalle/Van Buren,2001-08-01,3424.1,323.5,186.8,80795,41.8768,-87.631739
40850,Library,2001-08-01,2251.7,707.0,492.3,56585,41.876862,-87.628196
40680,Adams/Wabash,2001-08-01,7021.0,2472.8,1805.8,178596,41.879507,-87.626037
40260,State/Lake,2001-08-01,8619.2,4291.0,3753.8,230420,41.88574,-87.627835
40380,Clark/Lake,2001-08-01,15972.9,2908.3,2511.3,389054,41.885737,-87.630886
40900,Howard,2001-09-01,6411.3,4250.8,2926.7,160629,42.019063,-87.672892
41190,Jarvis,2001-09-01,1519.8,1116.8,796.8,39241,42.015876,-87.669092
40100,Morse,2001-09-01,4529.9,3192.4,2265.8,115626,42.008362,-87.665909
41300,Loyola,2001-09-01,5669.5,4417.8,2834.5,146816,42.001073,-87.661061
40760,Granville,2001-09-01,3503.3,2525.4,1885.8,90504,41.993664,-87.659202
40880,Thorndale,2001-09-01,3172.2,2003.0,1443.7,78948,41.990259,-87.659076
41380,Bryn Mawr,2001-09-01,4671.5,3017.8,2281.8,117538,41.983504,-87.65884
40340,Berwyn,2001-09-01,3562.5,2399.6,1746.3,90164,41.977984,-87.658668
41200,Argyle,2001-09-01,2878.1,2049.8,1535.7,74147,41.973453,-87.65853
40770,Lawrence,2001-09-01,2769.2,2038.4,1466.8,71608,41.969139,-87.658493
40540,Wilson,2001-09-01,5800.6,3547.6,2313.2,141829,41.964273,-87.657588
40080,Sheridan,2001-09-01,4774.1,3083.2,2029.2,118299,41.953775,-87.654929
41420,Addison-North Main,2001-09-01,6676.6,6343.4,4549.7,185870,41.947428,-87.653626
41320,Belmont-North Main,2001-09-01,10186.8,8549.6,5911.2,271764,41.939751,-87.65338
41220,Fullerton,2001-09-01,11872.5,6774.2,4442.3,286103,41.925051,-87.652866
40650,North/Clybourn,2001-09-01,3926.6,3088.8,2154.2,102974,41.910655,-87.649177
40630,Clark/Division,2001-09-01,7206.7,5676.2,4184.7,190416,41.90392,-87.631412
41450,Chicago/State,2001-09-01,13344.8,10926.2,7476.7,353043,41.896671,-87.628176
40330,Grand/State,2001-09-01,7314.2,6089.6,4608.3,197067,41.891665,-87.628021
41660,Lake/State,2001-09-01,14063.2,6518.6,4356.7,325934,41.884809,-87.627813
41090,Monroe/State,2001-09-01,7582.1,3328.2,2062.7,173077,41.880745,-87.627696
40560,Jackson/State,2001-09-01,12173.7,4270.0,2493.5,267612,41.878153,-87.627596
41490,Harrison,2001-09-01,2180.7,1311.0,888.0,53316,41.874039,-87.627479
41400,Roosevelt,2001-09-01,6382.8,4420.6,3488.7,164309,41.867405,-87.62659
41400,Roosevelt,2001-09-01,6382.8,4420.6,3488.7,164309,41.867368,-87.627402
41000,Cermak-Chinatown,2001-09-01,2949.5,3057.8,2103.0,83948,41.853206,-87.630968
40190,Sox-35th-Dan Ryan,2001-09-01,4200.6,3061.2,2475.0,109967,41.831191,-87.630636
41230,47th-Dan Ryan,2001-09-01,3078.4,2091.8,1475.0,77799,41.810318,-87.63094
41170,Garfield-Dan Ryan,2001-09-01,4419.9,3080.6,2171.2,112409,41.79542,-87.631157
40910,63rd-Dan Ryan,2001-09-01,3807.5,2528.8,1960.0,96747,41.780536,-87.630952
40990,69th,2001-09-01,7376.6,4745.4,3285.3,183594,41.768367,-87.625724
40240,79th,2001-09-01,7685.3,4953.8,3489.5,191726,41.750419,-87.625112
41430,87th,2001-09-01,5738.6,3380.2,2253.7,139456,41.735372,-87.624717
40450,95th/Dan Ryan,2001-09-01,14921.1,7746.8,5372.8,354472,41.722377,-87.624342
41050,Linden,2001-09-01,1219.6,765.4,473.3,29840,42.073153,-87.69073
41250,Central-Evanston,2001-09-01,1000.8,862.8,283.5,25030,42.063987,-87.685617
40400,Noyes,2001-09-01,575.2,409.6,209.0,14231,42.058282,-87.683337
40520,Foster,2001-09-01,648.9,425.6,277.7,16124,42.05416,-87.68356
40050,Davis,2001-09-01,3639.4,2713.8,1590.3,92259,42.04771,-87.683543
40690,Dempster,2001-09-01,686.5,548.0,349.7,17881,42.041655,-87.681602
40270,Main,2001-09-01,1256.3,778.0,459.3,30516,42.033456,-87.679538
40840,South Boulevard,2001-09-01,879.9,472.6,272.8,20719,42.027612,-87.678329
40140,Skokie,2001-09-01,2824.8,0.0,0.0,53672,42.038951,-87.751919
40890,O'Hare Airport,2001-09-01,7221.0,6688.2,7344.7,214708,41.97766526,-87.90422307
40820,Rosemont,2001-09-01,5419.9,2347.6,1614.8,124406,41.983507,-87.859388
40230,Cumberland,2001-09-01,4893.1,2166.2,1512.7,112875,41.984246,-87.838028
40750,Harlem-O'Hare,2001-09-01,2827.7,1193.6,734.2,64099,41.98227,-87.8089
41280,Jefferson Park,2001-09-01,6694.6,2999.4,2121.3,154923,41.970634,-87.760892
41330,Montrose-O'Hare,2001-09-01,2016.8,846.8,591.8,46104,41.961539,-87.743574
40550,Irving Park-O'Hare,2001-09-01,3830.9,1837.4,1321.0,89901,41.952925,-87.729229
41240,Addison-O'Hare,2001-09-01,2691.6,1073.8,714.2,60795,41.94738,-87.71906
40060,Belmont-O'Hare,2001-09-01,4601.2,2428.6,1767.7,110171,41.938132,-87.712359
41020,Logan Square,2001-09-01,4718.5,2440.6,1669.7,111873,41.929728,-87.708541
40570,California/Milwaukee,2001-09-01,3074.4,1551.6,1017.8,72278,41.921939,-87.69689
40670,Western/Milwaukee,2001-09-01,3003.2,1448.8,968.2,70114,41.916157,-87.687364
40590,Damen/Milwaukee,2001-09-01,4394.9,2421.4,1653.2,105529,41.909744,-87.677437
40320,Division/Milwaukee,2001-09-01,4547.5,2161.2,1447.0,105890,41.903355,-87.666496
41410,Chicago/Milwaukee,2001-09-01,2367.6,842.2,535.0,52405,41.896075,-87.655214
40490,Grand/Milwaukee,2001-09-01,1192.9,546.2,346.3,27474,41.891189,-87.647578
40370,Washington/Dearborn,2001-09-01,9256.8,2778.0,1574.2,199215,41.883164,-87.62944
40790,Monroe/Dearborn,2001-09-01,5886.9,1338.8,873.2,123784,41.880703,-87.629378
40070,Jackson/Dearborn,2001-09-01,7454.4,2219.2,1395.5,161102,41.878183,-87.629296
41340,LaSalle,2001-09-01,2263.9,448.0,292.7,47011,41.875568,-87.631722
40430,Clinton-Forest Park,2001-09-01,2460.1,882.2,819.8,56071,41.875539,-87.640984
40350,UIC-Halsted,2001-09-01,6055.2,1559.6,935.8,128461,41.875474,-87.649707
40470,Racine,2001-09-01,2471.5,962.8,528.3,54943,41.87592,-87.659458
40810,Medical Center,2001-09-01,2305.9,1228.6,773.8,54598,41.875706,-87.673932
40220,Western-Forest Park,2001-09-01,1168.1,869.2,586.5,30059,41.875478,-87.688436
40250,Kedzie-Homan-Forest Park,2001-09-01,1697.4,1032.2,742.2,41864,41.874341,-87.70604
40920,Pulaski-Forest Park,2001-09-01,1382.7,989.6,696.5,35398,41.873797,-87.725663
40970,Cicero-Forest Park,2001-09-01,1130.8,814.0,557.5,28901,41.871574,-87.745154
40010,Austin-Forest Park,2001-09-01,1595.7,745.8,507.7,37093,41.870851,-87.776812
40180,Oak Park-Forest Park,2001-09-01,1535.9,489.2,283.7,33331,41.872108,-87.791602
40980,Harlem-Forest Park,2001-09-01,857.8,479.6,340.2,20737,41.87349,-87.806961
40390,Forest Park,2001-09-01,3798.7,1486.4,932.2,85201,41.874257,-87.817318
41030,Polk,2001-09-01,2586.0,8.2,0.0,49175,41.871551,-87.66953
40830,18th,2001-09-01,1016.3,2.6,0.0,19323,41.857908,-87.669147
40210,Damen-Cermak,2001-09-01,727.1,2.0,0.0,13825,41.854517,-87.675975
40740,Western-Cermak,2001-09-01,615.4,3.6,0.0,11711,41.854225,-87.685129
40440,California-Cermak,2001-09-01,840.3,1.8,0.0,15975,41.854109,-87.694774
41040,Kedzie-Cermak,2001-09-01,428.1,2.4,0.0,8145,41.853964,-87.705408
40780,Central Park,2001-09-01,486.5,2.6,0.0,9256,41.853839,-87.714842
40150,Pulaski-Cermak,2001-09-01,497.7,2.0,0.0,9466,41.853732,-87.724311
40600,Kostner,2001-09-01,331.1,0.0,0.0,6291,41.853751,-87.733258
40420,Cicero-Cermak,2001-09-01,923.2,3.6,0.0,17558,41.85182,-87.745336
40580,54th/Cermak,2001-09-01,1701.1,2.6,0.3,32335,41.85177331,-87.75669201
40020,Harlem-Lake,2001-09-01,3513.8,1979.2,1149.2,83553,41.886848,-87.803176
41350,Oak Park-Lake,2001-09-01,1431.9,630.2,431.2,32944,41.886988,-87.793783
40610,Ridgeland,2001-09-01,1438.3,467.6,274.2,31311,41.887159,-87.783661
41260,Austin-Lake,2001-09-01,1823.6,906.8,528.0,42351,41.887293,-87.774135
40280,Central-Lake,2001-09-01,2556.1,1457.6,969.0,61667,41.887389,-87.76565
40700,Laramie,2001-09-01,1424.9,745.2,433.5,33401,41.887163,-87.754986
40480,Cicero-Lake,2001-09-01,1456.2,768.6,514.2,34596,41.886519,-87.744698
40030,Pulaski-Lake,2001-09-01,1480.8,929.2,600.3,36384,41.885412,-87.725404
41670,Conservatory,2001-09-01,521.6,259.0,178.7,12278,41.884904,-87.716523
41070,Kedzie-Lake,2001-09-01,1332.2,668.0,432.2,31245,41.884321,-87.706155
41360,California-Lake,2001-09-01,830.2,434.2,325.3,19896,41.88422,-87.696234
40170,Ashland-Lake,2001-09-01,1592.5,660.8,394.5,35928,41.885269,-87.666969
41160,Clinton-Lake,2001-09-01,1900.6,492.4,305.2,40405,41.885678,-87.641782
41120,35-Bronzeville-IIT,2001-09-01,2056.5,1241.4,762.2,49854,41.831677,-87.625826
40300,Indiana,2001-09-01,687.3,358.2,236.5,16269,41.821732,-87.621371
41270,43rd,2001-09-01,806.8,473.8,295.7,19473,41.816462,-87.619021
41080,47th-South Elevated,2001-09-01,1210.4,798.8,483.5,29893,41.809209,-87.618826
40130,51st,2001-09-01,1253.9,739.0,474.2,30365,41.80209,-87.618487
40510,Garfield-South Elevated,2001-09-01,920.1,621.6,431.8,23180,41.795172,-87.618327
41140,King Drive,2001-09-01,754.7,454.2,289.5,18347,41.78013,-87.615546
40720,East 63rd-Cottage Grove,2001-09-01,1495.9,787.0,570.8,35783,41.780309,-87.605857
40940,Halsted/63rd,2001-09-01,784.5,501.2,290.8,19156,41.778943,-87.644244
40290,Ashland/63rd,2001-09-01,1799.9,948.0,676.3,42997,41.77886,-87.663766
41290,Kimball,2001-09-01,4362.4,2555.0,1454.3,104387,41.967901,-87.713065
41180,Kedzie-Brown,2001-09-01,1672.1,1096.2,734.7,41658,41.965996,-87.708821
40870,Francisco,2001-09-01,1189.2,592.4,333.7,27558,41.966046,-87.701644
41010,Rockwell,2001-09-01,1412.7,615.8,390.0,32260,41.966115,-87.6941
41480,Western-Brown,2001-09-01,3552.5,2191.4,1187.2,85577,41.966163,-87.688502
40090,Damen-Brown,2001-09-01,2122.8,1091.4,626.2,49547,41.966286,-87.678639
41500,Montrose-Brown,2001-09-01,2106.2,1078.8,594.3,48978,41.961756,-87.675047
41460,Irving Park-Brown,2001-09-01,2434.7,1096.0,581.5,55228,41.954521,-87.674868
41440,Addison-Brown,2001-09-01,1916.9,791.2,390.5,42721,41.947028,-87.674642
41310,Paulina,2001-09-01,2131.6,1036.8,633.5,49486,41.943623,-87.670907
40360,Southport,2001-09-01,2607.1,1117.2,680.0,59201,41.943744,-87.663619
41210,Wellington,2001-09-01,2575.4,921.0,473.5,56379,41.936033,-87.653266
40530,Diversey,2001-09-01,4518.4,2115.4,1211.3,103694,41.932732,-87.653131
40660,Armitage,2001-09-01,3614.5,1314.8,656.7,79190,41.918217,-87.652644
40800,Sedgwick,2001-09-01,2624.1,1476.8,724.2,61586,41.910409,-87.639302
40710,Chicago/Franklin,2001-09-01,4252.1,1655.6,805.0,93898,41.89681,-87.635924
40460,Merchandise Mart,2001-09-01,5572.4,1004.6,343.2,112957,41.888969,-87.633924
40930,Midway Airport,2001-09-01,7900.6,3121.8,2673.8,181763,41.78661,-87.737875
40960,Pulaski-Orange,2001-09-01,5713.2,1576.4,885.2,121743,41.799756,-87.724493
41150,Kedzie-Midway,2001-09-01,3175.1,1319.8,780.7,71609,41.804236,-87.704406
40310,Western-Orange,2001-09-01,3457.8,1155.0,655.7,75408,41.804546,-87.684019
40120,35th/Archer,2001-09-01,2323.8,876.8,492.0,51489,41.829353,-87.680622
41060,Ashland-Orange,2001-09-01,1413.9,663.4,359.3,32338,41.839234,-87.665317
41130,Halsted-Orange,2001-09-01,2659.5,788.2,457.0,57213,41.84678,-87.648088
40730,Washington/Wells,2001-09-01,7110.3,758.2,392.0,141238,41.882695,-87.63378
40040,Quincy/Wells,2001-09-01,7729.1,1076.6,748.2,156724,41.878723,-87.63374
40160,LaSalle/Van Buren,2001-09-01,3240.8,331.6,179.0,64308,41.8768,-87.631739
40850,Library,2001-09-01,2416.1,835.0,397.7,52466,41.876862,-87.628196
40680,Adams/Wabash,2001-09-01,7666.6,3136.8,1739.2,171785,41.879507,-87.626037
40260,State/Lake,2001-09-01,8981.4,4417.0,3113.2,211410,41.88574,-87.627835
40380,Clark/Lake,2001-09-01,15425.2,2827.8,1978.3,319088,41.885737,-87.630886
40900,Howard,2001-10-01,6295.5,4074.0,2972.8,172984,42.019063,-87.672892
41190,Jarvis,2001-10-01,1533.1,1100.5,828.0,42975,42.015876,-87.669092
40100,Morse,2001-10-01,4494.0,3082.8,2307.5,124924,42.008362,-87.665909
41300,Loyola,2001-10-01,5587.6,4148.3,2845.3,156488,42.001073,-87.661061
40760,Granville,2001-10-01,3626.7,2578.0,1993.3,101698,41.993664,-87.659202
40880,Thorndale,2001-10-01,3141.6,2007.0,1531.0,86408,41.990259,-87.659076
41380,Bryn Mawr,2001-10-01,4726.6,2993.8,2397.3,130276,41.983504,-87.65884
40340,Berwyn,2001-10-01,3626.0,2395.0,1911.3,100624,41.977984,-87.658668
41200,Argyle,2001-10-01,2905.8,2029.0,1575.0,81250,41.973453,-87.65853
40770,Lawrence,2001-10-01,2918.6,1852.5,1810.8,81781,41.969139,-87.658493
40540,Wilson,2001-10-01,5676.5,3452.8,2328.3,153683,41.964273,-87.657588
40080,Sheridan,2001-10-01,4653.6,2933.8,2288.0,127919,41.953775,-87.654929
41420,Addison-North Main,2001-10-01,5906.4,4690.8,4087.8,170962,41.947428,-87.653626
41320,Belmont-North Main,2001-10-01,10198.2,8436.0,6862.8,295754,41.939751,-87.65338
41220,Fullerton,2001-10-01,11888.5,6685.5,5360.3,321619,41.925051,-87.652866
40650,North/Clybourn,2001-10-01,3928.9,3001.8,2410.8,112015,41.910655,-87.649177
40630,Clark/Division,2001-10-01,7047.5,5362.5,4734.3,202479,41.90392,-87.631412
41450,Chicago/State,2001-10-01,13513.2,10357.3,7657.8,382864,41.896671,-87.628176
40330,Grand/State,2001-10-01,8637.0,6612.8,5191.8,245869,41.891665,-87.628021
41660,Lake/State,2001-10-01,13483.1,6119.5,4644.3,353166,41.884809,-87.627813
41090,Monroe/State,2001-10-01,7538.9,3218.8,2527.8,196381,41.880745,-87.627696
40560,Jackson/State,2001-10-01,12393.3,4556.8,4432.5,321002,41.878153,-87.627596
41490,Harrison,2001-10-01,3073.9,1777.0,1570.8,84091,41.874039,-87.627479
41400,Roosevelt,2001-10-01,6972.3,4296.3,4655.8,196172,41.867405,-87.62659
41400,Roosevelt,2001-10-01,6972.3,4296.3,4655.8,196172,41.867368,-87.627402
41000,Cermak-Chinatown,2001-10-01,2904.3,2844.5,2668.5,88850,41.853206,-87.630968
40190,Sox-35th-Dan Ryan,2001-10-01,3624.9,2222.5,2530.3,102384,41.831191,-87.630636
41230,47th-Dan Ryan,2001-10-01,3128.6,2043.0,1490.5,86092,41.810318,-87.63094
41170,Garfield-Dan Ryan,2001-10-01,4428.5,3117.5,2091.3,122690,41.79542,-87.631157
40910,63rd-Dan Ryan,2001-10-01,3792.1,2478.0,1949.5,104929,41.780536,-87.630952
40990,69th,2001-10-01,7322.3,4697.5,3317.5,200473,41.768367,-87.625724
40240,79th,2001-10-01,7725.8,4825.8,3475.3,210897,41.750419,-87.625112
41430,87th,2001-10-01,5713.7,3329.8,2191.5,153499,41.735372,-87.624717
40450,95th/Dan Ryan,2001-10-01,14860.2,7497.3,5349.5,393171,41.722377,-87.624342
41050,Linden,2001-10-01,1206.4,623.0,410.5,31881,42.073153,-87.69073
41250,Central-Evanston,2001-10-01,1024.3,1366.0,320.8,30306,42.063987,-87.685617
40400,Noyes,2001-10-01,660.6,510.0,244.5,18211,42.058282,-87.683337
40520,Foster,2001-10-01,697.6,506.8,319.3,19348,42.05416,-87.68356
40050,Davis,2001-10-01,3738.7,2967.5,1805.8,105083,42.04771,-87.683543
40690,Dempster,2001-10-01,695.8,527.5,372.5,19603,42.041655,-87.681602
40270,Main,2001-10-01,1291.9,819.0,489.0,34945,42.033456,-87.679538
40840,South Boulevard,2001-10-01,900.2,470.8,270.3,23669,42.027612,-87.678329
40140,Skokie,2001-10-01,2853.9,0.0,0.0,65639,42.038951,-87.751919
40890,O'Hare Airport,2001-10-01,7574.0,5862.5,6951.3,225457,41.97766526,-87.90422307
40820,Rosemont,2001-10-01,5234.0,2226.0,1548.5,135479,41.983507,-87.859388
40230,Cumberland,2001-10-01,4958.5,1922.8,1574.3,128033,41.984246,-87.838028
40750,Harlem-O'Hare,2001-10-01,2816.7,1139.5,767.0,72409,41.98227,-87.8089
41280,Jefferson Park,2001-10-01,6593.6,2774.8,2039.3,170908,41.970634,-87.760892
41330,Montrose-O'Hare,2001-10-01,2016.9,778.0,573.3,51794,41.961539,-87.743574
40550,Irving Park-O'Hare,2001-10-01,3744.8,1736.0,1233.3,98007,41.952925,-87.729229
41240,Addison-O'Hare,2001-10-01,2651.6,921.5,655.8,67296,41.94738,-87.71906
40060,Belmont-O'Hare,2001-10-01,4523.2,2295.0,1723.8,120108,41.938132,-87.712359
41020,Logan Square,2001-10-01,4796.3,2387.5,1702.8,126675,41.929728,-87.708541
40570,California/Milwaukee,2001-10-01,3082.8,1529.5,1059.3,81259,41.921939,-87.69689
40670,Western/Milwaukee,2001-10-01,3133.3,1412.3,1016.3,81780,41.916157,-87.687364
40590,Damen/Milwaukee,2001-10-01,4522.1,2163.5,1682.5,119393,41.909744,-87.677437
40320,Division/Milwaukee,2001-10-01,4613.2,2111.3,1541.5,120715,41.903355,-87.666496
41410,Chicago/Milwaukee,2001-10-01,2452.4,869.5,655.5,62506,41.896075,-87.655214
40490,Grand/Milwaukee,2001-10-01,1202.0,531.0,378.5,31284,41.891189,-87.647578
40370,Washington/Dearborn,2001-10-01,9470.1,2850.3,1852.0,236621,41.883164,-87.62944
40790,Monroe/Dearborn,2001-10-01,5993.7,1356.3,970.5,147162,41.880703,-87.629378
40070,Jackson/Dearborn,2001-10-01,7744.0,2166.0,1860.3,194218,41.878183,-87.629296
41340,LaSalle,2001-10-01,2494.3,492.3,374.0,60834,41.875568,-87.631722
40430,Clinton-Forest Park,2001-10-01,2462.3,857.3,817.5,63333,41.875539,-87.640984
40350,UIC-Halsted,2001-10-01,5961.8,1539.8,1319.5,148559,41.875474,-87.649707
40470,Racine,2001-10-01,2527.5,1093.5,658.3,65140,41.87592,-87.659458
40810,Medical Center,2001-10-01,2273.8,1235.0,834.3,60574,41.875706,-87.673932
40220,Western-Forest Park,2001-10-01,1156.9,818.3,553.3,32094,41.875478,-87.688436
40250,Kedzie-Homan-Forest Park,2001-10-01,1652.1,1026.3,717.5,44973,41.874341,-87.70604
40920,Pulaski-Forest Park,2001-10-01,1357.7,955.8,690.5,37811,41.873797,-87.725663
40970,Cicero-Forest Park,2001-10-01,1119.5,802.8,527.8,31071,41.871574,-87.745154
40010,Austin-Forest Park,2001-10-01,1637.8,713.3,479.8,42441,41.870851,-87.776812
40180,Oak Park-Forest Park,2001-10-01,1505.7,467.0,342.0,37868,41.872108,-87.791602
40980,Harlem-Forest Park,2001-10-01,852.7,470.0,339.5,22849,41.87349,-87.806961
40390,Forest Park,2001-10-01,3759.7,1375.5,958.3,95807,41.874257,-87.817318
41030,Polk,2001-10-01,2560.7,7.5,0.0,58925,41.871551,-87.66953
40830,18th,2001-10-01,1039.3,2.0,0.0,23913,41.857908,-87.669147
40210,Damen-Cermak,2001-10-01,723.7,1.8,0.0,16651,41.854517,-87.675975
40740,Western-Cermak,2001-10-01,632.4,1.5,0.0,14552,41.854225,-87.685129
40440,California-Cermak,2001-10-01,840.3,2.0,0.0,19335,41.854109,-87.694774
41040,Kedzie-Cermak,2001-10-01,429.0,2.5,0.5,9878,41.853964,-87.705408
40780,Central Park,2001-10-01,489.0,1.3,0.0,11251,41.853839,-87.714842
40150,Pulaski-Cermak,2001-10-01,485.1,2.0,0.0,11166,41.853732,-87.724311
40600,Kostner,2001-10-01,333.9,0.8,0.0,7683,41.853751,-87.733258
40420,Cicero-Cermak,2001-10-01,916.9,5.0,0.0,21109,41.85182,-87.745336
