month_beginning,month_total,avg_weekday_rides,avg_saturday_rides,avg_sunday-holiday_rides
2010-02-01,210657,9211.4,4119.3,2488.0
2010-02-01,283154,12647.5,4615.3,2935.8
2010-02-01,108854,4329.3,3419.8,2147.3
2010-02-01,248327,9707.7,7628.0,5915.3
2010-02-01,248327,9707.7,7628.0,5915.3
2010-02-01,93306,3173.5,3659.0,3800.0
2010-02-01,103732,4109.7,3146.3,2238.5
2010-02-01,81241,3253.9,2299.3,1741.5
2010-02-01,101507,4001.9,3202.3,2165.3
2010-02-01,93453,3713.4,2686.0,2110.5
2010-02-01,142067,5600.7,4276.5,3236.8
2010-02-01,195446,7719.1,5866.0,4400.0
2010-02-01,125938,4979.8,3772.5,2813.3
2010-02-01,309785,12742.0,7816.0,5920.5
2010-02-01,19949,867.3,385.8,265.0
2010-02-01,19196,835.2,314.3,309.0
2010-02-01,18566,753.9,551.3,321.0
2010-02-01,20179,834.1,521.8,352.8
2010-02-01,94628,3725.0,3034.8,1997.3
2010-02-01,19691,778.7,574.8,454.8
2010-02-01,28407,1156.7,791.8,526.5
2010-02-01,17940,758.6,420.0,272.0
2010-02-01,52767,2339.3,876.3,619.3
2010-02-01,192409,7230.8,5662.3,6286.0
2010-02-01,87634,3798.7,1723.3,1192.0
2010-02-01,94858,4159.6,1702.5,1214.3
2010-02-01,58328,2570.3,1048.5,682.3
2010-02-01,131264,5637.4,2647.0,1982.3
2010-02-01,43292,1898.6,770.3,559.8
2010-02-01,90614,3867.9,1924.8,1389.3
2010-02-01,52540,2318.6,881.8,660.5
2010-02-01,106717,4470.9,2478.8,1846.0
2010-02-01,136835,5769.4,3129.0,2233.0
2010-02-01,92775,3886.1,2177.8,1585.5
2010-02-01,99732,4251.7,2097.3,1577.5
2010-02-01,119937,4906.0,3144.5,2309.8
2010-02-01,121323,5174.8,2566.0,1890.8
2010-02-01,80553,3484.6,1559.5,1155.8
2010-02-01,42429,1825.7,867.3,611.8
2010-02-01,161009,7236.9,2522.5,1545.5
2010-02-01,121144,5559.6,1517.0,971.0
2010-02-01,165779,7451.6,2491.0,1696.0
2010-02-01,62598,2843.7,827.5,603.8
2010-02-01,64351,2868.3,945.0,801.3
2010-02-01,127730,5800.5,1813.8,1116.5
2010-02-01,49294,2172.4,835.3,626.3
2010-02-01,68437,3087.1,1035.8,638.0
2010-02-01,33951,1416.6,814.0,590.8
2010-02-01,43971,1821.3,1051.0,835.3
2010-02-01,40198,1583.9,1182.5,947.5
2010-02-01,28608,1156.9,767.0,600.5
2010-02-01,40554,1742.4,810.3,616.5
2010-02-01,35595,1599.7,529.5,371.0
2010-02-01,21759,927.2,470.5,333.3
2010-02-01,81220,3566.6,1436.3,1036.0
2010-02-01,72361,3315.4,904.5,609.0
2010-02-01,37605,1538.6,1007.0,701.3
2010-02-01,29875,1258.4,672.5,504.3
2010-02-01,24825,1019.0,642.0,469.5
2010-02-01,28780,1209.8,655.8,490.3
2010-02-01,21271,865.1,588.0,404.5
2010-02-01,25020,1035.1,596.5,483.3
2010-02-01,25789,1053.9,660.3,517.5
2010-02-01,9429,401.4,191.0,159.5
2010-02-01,26519,1030.8,800.3,675.8
2010-02-01,40900,1725.2,913.3,686.0
2010-02-01,83037,3447.7,2082.3,1438.8
2010-02-01,34678,1492.8,698.8,507.0
2010-02-01,29012,1297.2,473.3,293.8
2010-02-01,46538,1968.4,1052.3,740.5
2010-02-01,58449,2393.1,1502.0,1145.0
2010-02-01,32975,1354.4,853.0,619.0
2010-02-01,34613,1406.5,922.5,698.3
2010-02-01,47439,1923.0,1273.0,972.0
2010-02-01,19816,803.1,568.0,370.5
2010-02-01,34283,1411.7,874.5,637.8
2010-02-01,26167,1091.5,627.8,456.5
2010-02-01,53026,2297.8,1055.0,712.5
2010-02-01,92701,4166.2,1382.5,962.0
2010-02-01,48639,2018.7,1252.5,813.8
2010-02-01,20167,865.3,386.5,329.0
2010-02-01,23324,980.5,548.0,380.8
2010-02-01,32466,1323.8,913.3,584.5
2010-02-01,25711,1067.3,648.5,443.0
2010-02-01,29516,1214.7,769.8,535.8
2010-02-01,14039,571.0,367.0,288.0
2010-02-01,28854,1196.4,714.5,517.0
2010-02-01,21398,907.5,481.8,330.5
2010-02-01,35914,1476.1,914.5,683.8
2010-02-01,91797,3799.7,2366.0,1584.8
2010-02-01,43462,1756.6,1249.5,833.0
2010-02-01,30197,1287.5,664.5,447.3
2010-02-01,38067,1622.7,856.8,546.5
2010-02-01,88784,3596.0,2555.5,1660.8
2010-02-01,48415,2023.2,1200.0,788.0
2010-02-01,55210,2313.4,1353.0,882.8
2010-02-01,57766,2422.2,1390.0,940.5
2010-02-01,52598,2253.3,1132.8,750.5
2010-02-01,55643,2314.3,1394.0,945.5
2010-02-01,69370,2889.4,1713.3,1182.5
2010-02-01,53806,2322.5,1121.3,717.8
2010-02-01,114025,4764.1,2814.0,1871.8
2010-02-01,89792,3848.5,1965.3,1240.5
2010-02-01,80008,3302.6,2014.3,1474.8
2010-02-01,123320,5305.2,2622.5,1681.8
2010-02-01,130165,6081.8,1439.5,692.8
2010-02-01,178398,7683.9,3238.0,2942.0
2010-02-01,103550,4586.5,1790.8,1164.5
2010-02-01,66898,2866.5,1455.3,936.8
2010-02-01,72695,3146.7,1443.3,997.0
2010-02-01,58051,2517.8,1157.3,766.5
2010-02-01,34743,1473.2,760.0,559.8
2010-02-01,57565,2516.4,1073.8,735.5
2010-02-01,138374,6530.5,1201.0,740.3
2010-02-01,150562,6983.2,1464.5,1260.3
2010-02-01,64577,3070.1,455.0,339.0
2010-02-01,95378,4144.7,1856.8,1264.5
2010-02-01,170982,7558.0,3093.3,1862.3
2010-02-01,202848,8602.6,4547.5,3151.5
2010-02-01,375251,17153.4,4667.8,3378.0
2010-03-01,169449,6148.3,4033.5,2976.3
2010-03-01,42098,1472.4,1178.8,879.3
2010-03-01,116863,4129.3,3130.0,2342.5
2010-03-01,150836,5329.7,4230.3,2832.8
2010-03-01,108495,3781.2,3185.0,2196.8
2010-03-01,77981,2811.9,1932.5,1394.5
2010-03-01,127630,4596.2,3191.0,2288.5
2010-03-01,93157,3303.7,2479.0,1814.3
2010-03-01,73543,2580.1,2038.8,1511.3
2010-03-01,97478,3385.2,3046.5,1858.0
2010-03-01,165981,6137.3,3860.0,2346.0
2010-03-01,136464,4901.7,3503.0,2428.5
2010-03-01,182172,6122.9,6013.0,4323.3
2010-03-01,322079,11095.9,9701.5,7017.0
2010-03-01,337108,12229.7,8202.0,5754.5
2010-03-01,126134,4350.0,3736.3,2784.5
2010-03-01,207234,7170.0,6208.0,4372.8
2010-03-01,390538,13502.7,11872.3,8121.8
2010-03-01,240239,7769.1,9397.5,5989.8
2010-03-01,453277,16831.0,10183.8,6357.0
2010-03-01,244131,9448.1,4186.3,2520.0
2010-03-01,310021,12070.2,4801.0,3300.5
2010-03-01,111318,3916.7,3102.3,2206.5
2010-03-01,279921,9758.0,7814.8,6057.0
2010-03-01,279921,9758.0,7814.8,6057.0
2010-03-01,104969,3535.1,3355.0,2560.3
2010-03-01,117080,4213.0,2943.0,2102.3
2010-03-01,92481,3344.3,2222.8,1667.5
2010-03-01,113395,4078.4,2911.8,1986.3
2010-03-01,102760,3684.5,2536.5,1967.8
2010-03-01,159880,5719.5,4064.3,3018.5
2010-03-01,219399,7885.7,5497.3,4009.5
2010-03-01,140532,5090.7,3461.8,2399.5
2010-03-01,346819,12779.8,7644.3,5576.5
2010-03-01,23176,887.6,429.0,261.3
2010-03-01,20600,803.2,318.0,213.5
2010-03-01,17651,657.4,389.0,243.8
2010-03-01,19911,741.7,439.3,274.0
2010-03-01,101988,3646.7,2723.0,1805.5
2010-03-01,21283,747.1,589.5,435.5
2010-03-01,29873,1086.7,768.8,451.0
2010-03-01,19969,749.6,425.5,256.5
2010-03-01,60478,2357.3,941.8,623.3
2010-03-01,237383,7926.9,6429.8,7336.5
2010-03-01,102125,3905.9,1883.8,1188.8
2010-03-01,111067,4237.8,2136.0,1263.5
2010-03-01,69068,2642.1,1343.0,732.0
2010-03-01,151858,5744.8,2896.3,2035.5
2010-03-01,50482,1941.6,849.3,607.0
2010-03-01,105195,3961.9,2074.8,1443.0
2010-03-01,62011,2393.0,1010.8,732.5
2010-03-01,122440,4538.6,2607.3,1905.8
2010-03-01,154584,5770.7,3203.3,2261.0
2010-03-01,105396,3899.4,2321.0,1606.5
2010-03-01,115423,4337.7,2278.0,1635.8
2010-03-01,140399,5070.7,3487.3,2456.0
2010-03-01,138348,5191.9,2774.8,1958.8
2010-03-01,90737,3446.3,1649.5,1218.5
2010-03-01,49195,1869.1,930.5,621.0
2010-03-01,191869,7558.7,2856.8,1648.3
2010-03-01,140508,5658.1,1560.8,1032.3
2010-03-01,191871,7522.0,2761.8,1954.5
2010-03-01,69711,2747.3,924.0,707.0
2010-03-01,72233,2800.2,1038.0,919.3
2010-03-01,127083,5049.3,1652.0,1085.0
2010-03-01,57297,2199.5,1087.0,590.0
2010-03-01,81301,3233.6,1072.5,659.8
2010-03-01,40222,1501.0,830.0,595.0
2010-03-01,49570,1851.3,978.3,769.0
2010-03-01,46461,1669.5,1113.8,901.8
2010-03-01,32620,1194.2,732.3,556.0
2010-03-01,47186,1798.7,863.5,590.8
2010-03-01,41350,1628.7,581.0,391.5
2010-03-01,25374,960.0,483.5,340.0
2010-03-01,93438,3612.3,1522.5,1066.0
2010-03-01,79881,3222.7,853.3,586.5
2010-03-01,42990,1574.9,1010.3,681.8
2010-03-01,33784,1269.7,666.3,479.0
2010-03-01,28058,1036.2,636.8,419.8
2010-03-01,32851,1233.5,638.5,481.5
2010-03-01,24061,884.6,556.0,373.0
2010-03-01,28501,1060.4,596.8,431.3
2010-03-01,28932,1062.2,651.3,474.3
2010-03-01,10832,408.3,208.0,152.0
2010-03-01,30619,1089.0,806.5,586.5
2010-03-01,47342,1787.6,889.8,667.3
2010-03-01,94010,3495.0,2061.3,1345.0
2010-03-01,41123,1547.1,822.5,562.5
2010-03-01,33235,1306.3,493.5,303.8
2010-03-01,53260,2014.9,1040.8,688.8
2010-03-01,66839,2463.8,1469.8,1073.3
2010-03-01,37234,1374.6,811.8,592.8
2010-03-01,38765,1413.4,906.8,657.3
2010-03-01,57144,2084.8,1288.0,1010.3
2010-03-01,23546,873.2,510.8,355.0
2010-03-01,38592,1433.1,780.0,627.8
2010-03-01,29934,1127.3,581.3,420.3
2010-03-01,62615,2398.0,1106.3,758.8
2010-03-01,103949,4112.0,1380.3,963.0
2010-03-01,55054,2059.9,1178.0,741.3
2010-03-01,23650,904.0,388.3,326.0
2010-03-01,26079,980.7,513.3,367.8
2010-03-01,35550,1312.9,807.3,531.3
2010-03-01,29204,1091.0,599.0,428.5
2010-03-01,34579,1288.3,717.3,519.5
2010-03-01,15729,579.8,330.8,267.5
2010-03-01,33201,1239.2,684.3,490.8
2010-03-01,23740,895.9,456.5,327.0
2010-03-01,40650,1496.5,879.0,678.8
2010-03-01,105683,3895.7,2434.5,1586.0
2010-03-01,50456,1826.1,1230.5,883.5
2010-03-01,35288,1337.9,700.3,428.8
2010-03-01,42986,1621.6,902.8,519.5
2010-03-01,101182,3652.7,2560.3,1732.3
2010-03-01,55392,2047.3,1290.0,786.0
2010-03-01,62093,2307.8,1409.0,844.5
2010-03-01,66214,2453.3,1504.0,943.3
2010-03-01,59001,2228.9,1221.8,712.5
2010-03-01,63039,2314.4,1509.3,942.8
2010-03-01,77464,2826.1,1951.8,1164.0
2010-03-01,61155,2320.7,1234.8,710.0
2010-03-01,128900,4765.3,2998.3,1826.3
2010-03-01,101388,3818.0,2163.0,1230.3
2010-03-01,90875,3338.6,2051.3,1470.8
2010-03-01,138383,5327.0,2453.3,1512.5
2010-03-01,146781,5936.0,1727.5,835.8
2010-03-01,219641,8248.9,3924.5,3554.8
2010-03-01,120576,4716.3,1849.5,1176.0
2010-03-01,77304,2957.3,1411.3,910.3
2010-03-01,85258,3278.4,1465.0,998.5
2010-03-01,68696,2647.3,1203.3,748.5
2010-03-01,40088,1512.1,771.0,556.5
2010-03-01,64547,2485.6,1115.0,729.5
2010-03-01,160114,6596.4,1338.0,761.3
2010-03-01,175112,7088.3,1665.0,1355.3
2010-03-01,72986,3020.8,552.5,324.5
2010-03-01,108708,4140.3,1957.0,1413.5
2010-03-01,193633,7478.0,3139.8,2270.0
2010-03-01,238008,8895.5,5069.3,3283.5
2010-03-01,445336,17830.7,5181.5,3625.8
2010-04-01,167480,6291.5,4242.8,3024.0
2010-04-01,40908,1475.0,1213.3,901.0
2010-04-01,115516,4244.3,3178.0,2357.5
2010-04-01,150028,5511.0,4305.5,2890.8
2010-04-01,107971,3915.1,3263.8,2196.0
2010-04-01,75779,2842.9,1921.3,1387.8
2010-04-01,125480,4697.4,3239.5,2295.0
2010-04-01,92765,3427.8,2508.3,1830.0
2010-04-01,73359,2666.5,2132.0,1542.3
2010-04-01,97720,3527.2,2978.0,2052.5
2010-04-01,156843,6028.2,3743.0,2312.8
2010-04-01,136463,5106.0,3569.8,2462.8
2010-04-01,264653,9400.0,8087.5,6375.5
2010-04-01,325027,11640.0,10313.5,6923.5
2010-04-01,361521,13749.8,8818.5,5937.8
2010-04-01,121087,4355.5,3704.0,2612.8
2010-04-01,204764,7389.5,6243.8,4305.3
2010-04-01,395753,14216.1,12661.0,8088.8
2010-04-01,260863,9041.0,9451.5,6038.8
2010-04-01,451052,17409.3,10409.8,6602.3
2010-04-01,241079,9742.5,4291.8,2394.5
2010-04-01,319918,13081.2,4972.8,3060.0
2010-04-01,117364,4352.8,3296.0,2104.8
2010-04-01,281167,10241.4,8138.0,5826.3
2010-04-01,281167,10241.4,8138.0,5826.3
2010-04-01,102815,3530.0,3805.3,2483.8
2010-04-01,153560,5389.0,5216.8,3534.0
2010-04-01,91216,3405.7,2367.3,1705.5
2010-04-01,113138,4172.8,3285.8,2048.5
2010-04-01,99196,3698.8,2521.0,1934.8
2010-04-01,157581,5837.5,4177.5,3111.5
2010-04-01,213198,7920.8,5702.0,4033.3
2010-04-01,137514,5140.1,3673.8,2434.0
2010-04-01,337279,12896.9,7734.0,5652.8
2010-04-01,25670,1004.5,484.0,408.5
2010-04-01,20759,829.5,377.3,250.5
2010-04-01,19418,729.8,542.8,298.0
2010-04-01,23002,881.2,565.3,338.5
2010-04-01,104185,3846.4,3032.0,1859.0
2010-04-01,21666,789.2,627.8,448.3
2010-04-01,29742,1121.0,808.3,462.0
2010-04-01,19573,767.5,411.3,260.8
2010-04-01,66902,2682.6,1135.8,835.5
2010-04-01,244374,8536.3,6543.8,7600.0
2010-04-01,109646,4320.8,2214.0,1433.3
2010-04-01,114303,4542.1,2141.3,1452.8
2010-04-01,67216,2703.5,1158.8,775.8
2010-04-01,147713,5826.3,2803.0,2080.5
2010-04-01,49351,1979.9,838.0,610.5
2010-04-01,102789,4020.6,2046.5,1537.5
2010-04-01,64555,2592.1,1094.5,787.8
2010-04-01,120528,4655.1,2596.8,1932.0
2010-04-01,150935,5857.0,3280.3,2240.0
2010-04-01,103551,3991.2,2317.0,1619.0
2010-04-01,110818,4362.4,2166.0,1545.3
2010-04-01,138063,5198.4,3604.0,2320.5
2010-04-01,132761,5211.6,2714.0,1812.5
2010-04-01,90128,3556.3,1739.5,1233.0
2010-04-01,48107,1905.4,904.5,642.8
2010-04-01,186457,7643.7,2909.5,1664.5
2010-04-01,138322,5780.5,1652.8,1135.0
2010-04-01,189567,7754.8,2885.5,1855.0
2010-04-01,69877,2880.4,969.0,658.3
2010-04-01,70349,2858.7,1016.5,848.0
2010-04-01,137599,5678.0,1991.8,1178.8
2010-04-01,54758,2189.3,1106.0,542.5
2010-04-01,78090,3198.9,1084.0,844.8
2010-04-01,39459,1520.1,875.0,629.0
2010-04-01,48270,1855.8,1074.5,786.3
2010-04-01,46887,1724.3,1263.0,975.3
2010-04-01,32771,1245.5,781.0,561.8
2010-04-01,49813,1973.5,931.8,667.0
2010-04-01,43274,1772.5,649.5,420.0
2010-04-01,26303,1032.9,521.8,373.3
2010-04-01,97892,3913.7,1718.0,1229.5
2010-04-01,79343,3341.0,906.5,553.5
2010-04-01,41964,1595.3,1027.5,689.5
2010-04-01,33785,1321.1,707.0,473.0
2010-04-01,26990,1028.8,651.3,437.8
2010-04-01,32272,1260.5,658.5,476.8
2010-04-01,24099,923.0,559.8,388.3
2010-04-01,27642,1063.9,621.3,437.8
2010-04-01,28344,1083.5,656.5,470.5
2010-04-01,10841,424.4,218.0,158.3
2010-04-01,31271,1155.2,846.0,618.0
2010-04-01,48829,1916.6,950.0,716.0
2010-04-01,96338,3741.1,2140.0,1368.3
2010-04-01,41665,1627.7,846.3,617.5
2010-04-01,33762,1387.2,499.3,311.5
2010-04-01,52573,2070.5,1034.3,721.5
2010-04-01,63323,2409.5,1485.0,1093.3
2010-04-01,36099,1378.6,832.0,610.5
2010-04-01,37833,1434.9,902.5,664.0
2010-04-01,55248,2098.2,1327.5,944.5
2010-04-01,24126,917.7,611.8,372.3
2010-04-01,36868,1423.0,792.3,598.0
2010-04-01,29680,1157.5,626.3,427.3
2010-04-01,60863,2409.0,1110.0,856.3
2010-04-01,102381,4214.0,1421.8,996.8
2010-04-01,56666,2166.6,1367.8,882.5
2010-04-01,22664,895.6,420.0,320.3
2010-04-01,25433,990.1,536.0,376.8
2010-04-01,33647,1281.5,865.5,497.8
2010-04-01,28634,1106.0,642.5,433.3
2010-04-01,34002,1299.5,799.5,553.5
2010-04-01,15222,571.0,382.5,282.5
2010-04-01,32072,1231.4,750.0,495.3
2010-04-01,22006,859.5,439.0,335.0
2010-04-01,38712,1476.5,887.8,669.3
2010-04-01,104763,4017.1,2485.8,1610.8
2010-04-01,50384,1898.3,1246.3,909.0
2010-04-01,34269,1355.8,689.3,421.0
2010-04-01,41566,1630.2,917.0,508.3
2010-04-01,98680,3726.1,2547.5,1628.8
2010-04-01,53735,2077.5,1247.5,760.0
2010-04-01,57985,2258.5,1290.0,784.5
2010-04-01,64205,2496.5,1477.0,843.8
2010-04-01,56906,2261.8,1149.5,637.3
2010-04-01,60358,2326.9,1420.5,871.3
2010-04-01,74513,2878.6,1727.5,1068.3
2010-04-01,60066,2394.5,1166.8,680.0
2010-04-01,125036,4860.0,2821.3,1707.8
2010-04-01,98223,3873.5,2071.0,1180.3
2010-04-01,90152,3450.0,2123.3,1440.0
2010-04-01,142168,5675.0,2655.5,1674.0
2010-04-01,144183,6117.6,1637.8,761.0
2010-04-01,221229,8660.2,3878.0,3798.3
2010-04-01,117263,4758.7,1901.8,1241.3
2010-04-01,75408,2990.6,1487.3,916.5
2010-04-01,82956,3306.6,1545.8,1007.0
2010-04-01,67901,2721.0,1243.0,766.8
2010-04-01,39750,1552.4,831.0,568.3
2010-04-01,63068,2538.1,1097.3,710.3
2010-04-01,151438,6504.7,1213.0,870.8
2010-04-01,166648,7058.2,1530.5,1311.5
2010-04-01,66817,2894.9,465.8,316.8
2010-04-01,108313,4337.3,1968.5,1254.8
2010-04-01,192814,7864.2,3086.0,1864.3
2010-04-01,239033,9267.8,5244.8,3540.8
2010-04-01,435387,18106.4,5340.5,3921.3
2010-05-01,166855,6249.5,4415.2,3298.3
2010-05-01,41105,1460.8,1237.6,950.3
2010-05-01,115600,4205.2,3284.0,2512.7
2010-05-01,132927,4794.9,4113.4,2743.8
2010-05-01,100377,3640.4,2959.8,2128.3
2010-05-01,77171,2897.1,2037.6,1507.0
2010-05-01,125337,4660.5,3419.8,2504.8
2010-05-01,91662,3357.2,2561.0,1952.3
2010-05-01,74187,2642.3,2223.2,1704.2
2010-05-01,91302,3342.1,2594.6,1914.7
2010-05-01,145438,5591.0,3767.6,2463.3
2010-05-01,136026,5045.7,3750.6,2726.5
2010-05-01,310156,10048.3,11198.6,8866.2
2010-05-01,330726,11514.5,10742.6,7787.3
2010-05-01,359844,13759.7,9192.2,6448.2
2010-05-01,123266,4385.0,3840.4,2727.5
2010-05-01,214008,7568.3,6507.0,5018.0
2010-05-01,397362,13828.0,13298.4,9051.7
2010-05-01,289514,9527.4,10570.6,7685.5
2010-05-01,429518,16503.8,10959.4,7440.8
2010-05-01,238056,9784.4,4843.2,3025.5
2010-05-01,296884,12525.5,5226.8,3373.3
2010-05-01,102884,3825.3,3004.8,1892.3
2010-05-01,286293,10311.1,8445.8,6307.0
2010-05-01,286293,10311.1,8445.8,6307.0
2010-05-01,108296,3646.8,3754.2,2764.8
2010-05-01,147369,5304.8,4452.0,3168.8
2010-05-01,92350,3492.6,2388.4,1759.5
2010-05-01,114995,4273.3,3270.4,2196.2
2010-05-01,99485,3683.5,2660.8,2085.3
2010-05-01,159508,5903.8,4404.6,3234.8
2010-05-01,214416,7964.0,5880.2,4289.2
2010-05-01,139441,5222.5,3886.6,2593.2
2010-05-01,337272,13054.2,8018.6,6016.0
2010-05-01,30553,1145.7,797.4,608.7
2010-05-01,19977,823.1,372.4,275.5
2010-05-01,19497,735.5,560.2,331.0
2010-05-01,22924,895.0,577.2,356.3
2010-05-01,103319,3803.7,3021.8,2022.8
2010-05-01,22005,799.2,647.4,464.0
2010-05-01,29750,1130.3,806.2,518.8
2010-05-01,19197,766.5,418.6,295.7
2010-05-01,66822,2652.3,1419.0,1113.7
2010-05-01,268841,9030.0,7506.6,8451.5
2010-05-01,118154,4575.0,2825.4,2088.0
2010-05-01,114680,4495.1,2680.0,1896.5
2010-05-01,66317,2728.4,1315.2,862.2
2010-05-01,148090,5923.9,3149.6,2310.8
2010-05-01,47976,1959.6,933.6,686.0
2010-05-01,101572,4045.9,2211.8,1599.3
2010-05-01,65875,2665.6,1315.0,998.0
2010-05-01,117549,4551.2,2816.8,2073.7
2010-05-01,145304,5694.7,3378.2,2420.0
2010-05-01,99683,3931.4,2278.2,1610.8
2010-05-01,107060,4315.1,2229.0,1602.2
2010-05-01,137951,5225.1,3593.2,2580.7
2010-05-01,129566,5237.9,2652.6,1924.2
2010-05-01,86375,3508.9,1748.0,1243.0
2010-05-01,48310,1925.3,1014.6,788.7
2010-05-01,185604,7781.2,3421.0,2146.0
2010-05-01,130664,5683.3,1783.6,1346.7
2010-05-01,175997,7411.3,2991.4,2135.8
2010-05-01,60784,2614.3,899.0,667.3
2010-05-01,68069,2841.2,1080.4,973.8
2010-05-01,77364,3209.7,1466.6,973.0
2010-05-01,59160,2442.1,1226.8,697.5
2010-05-01,67590,2945.1,939.0,665.5
2010-05-01,39757,1547.2,945.4,681.0
2010-05-01,49988,1939.8,1165.4,894.3
2010-05-01,47606,1743.8,1280.6,1054.7
2010-05-01,33053,1268.3,824.2,594.3
2010-05-01,48945,1958.9,1029.2,770.3
2010-05-01,41009,1722.7,713.4,498.0
2010-05-01,25685,1011.0,575.8,431.0
2010-05-01,95924,3883.1,1928.0,1437.0
2010-05-01,67580,3038.4,740.6,518.3
2010-05-01,40943,1556.3,1107.6,713.2
2010-05-01,31784,1251.0,750.0,502.3
2010-05-01,26675,1019.9,681.4,478.3
2010-05-01,32012,1257.7,725.0,539.0
2010-05-01,23777,908.6,580.8,450.3
2010-05-01,27008,1044.2,645.8,482.5
2010-05-01,28635,1105.4,682.4,519.3
2010-05-01,10474,414.7,232.6,169.7
2010-05-01,32106,1163.7,949.8,680.5
2010-05-01,48491,1900.9,1107.6,822.5
2010-05-01,97258,3771.0,2430.4,1614.5
2010-05-01,42563,1657.9,1038.8,702.0
2010-05-01,33200,1403.4,565.0,384.7
2010-05-01,51749,2067.2,1155.4,771.3
2010-05-01,64007,2452.5,1590.2,1167.8
2010-05-01,37625,1452.1,911.2,671.2
2010-05-01,38596,1464.7,991.8,724.0
2010-05-01,55053,2101.1,1393.8,1010.3
2010-05-01,24970,962.0,615.4,442.2
2010-05-01,37798,1479.1,869.0,645.2
2010-05-01,29644,1185.0,651.4,448.0
2010-05-01,58408,2370.6,1206.8,827.0
2010-05-01,96075,4109.0,1553.2,1021.5
2010-05-01,48365,1925.1,1128.0,703.8
2010-05-01,22067,893.0,419.2,352.0
2010-05-01,25520,1019.4,554.8,393.2
2010-05-01,33603,1285.7,889.8,573.3
2010-05-01,27653,1089.1,637.4,447.5
2010-05-01,33596,1296.3,813.2,600.8
2010-05-01,15252,577.5,388.2,293.5
2010-05-01,31885,1249.7,730.8,539.7
2010-05-01,20621,805.7,470.4,359.3
2010-05-01,39021,1492.3,949.8,737.7
2010-05-01,101826,3934.7,2582.8,1703.0
2010-05-01,50599,1917.1,1310.6,950.7
2010-05-01,34647,1385.3,786.4,501.5
2010-05-01,40658,1621.5,948.2,581.2
2010-05-01,98694,3741.3,2671.4,1752.0
2010-05-01,54024,2121.1,1314.8,838.0
2010-05-01,56773,2208.1,1410.0,927.0
2010-05-01,64632,2547.3,1549.4,990.0
2010-05-01,56197,2297.2,1203.2,706.3
2010-05-01,59163,2305.4,1482.4,940.7
2010-05-01,73923,2862.6,1859.8,1228.8
2010-05-01,58643,2390.9,1227.8,781.2
2010-05-01,121026,4783.4,2827.8,1870.0
2010-05-01,99543,4021.7,2187.6,1362.0
2010-05-01,95032,3605.0,2418.6,1806.5
2010-05-01,137249,5670.7,2718.2,1707.5
2010-05-01,133897,5833.1,2003.0,1203.5
2010-05-01,224317,8797.7,4524.0,4290.5
2010-05-01,116617,4860.5,2149.6,1443.2
2010-05-01,74115,2988.3,1622.2,1039.7
2010-05-01,82263,3344.1,1700.4,1146.7
2010-05-01,66918,2727.7,1372.2,917.3
2010-05-01,38737,1533.3,886.2,606.7
2010-05-01,58194,2387.3,1144.4,787.7
2010-05-01,142626,6536.6,1400.4,815.5
2010-05-01,158552,7069.3,1735.0,1415.3
2010-05-01,62938,2920.8,498.0,338.8
2010-05-01,98771,4047.1,1961.4,1337.2
2010-05-01,184136,7695.3,3361.2,2237.3
2010-05-01,230646,8801.2,5877.2,4206.0
2010-05-01,422142,18182.6,6155.8,4618.5
2010-06-01,171932,6327.6,4578.5,3602.5
2010-06-01,40996,1448.6,1224.3,1057.5
2010-06-01,118138,4248.0,3373.0,2797.8
2010-06-01,130204,4714.1,3758.0,2865.5
2010-06-01,99307,3580.4,2873.0,2261.8
2010-06-01,75352,2749.5,2097.0,1618.8
2010-06-01,128519,4688.6,3527.0,2815.3
2010-06-01,95812,3403.1,2823.5,2412.3
2010-06-01,75690,2700.8,2197.0,1871.0
2010-06-01,93637,3385.8,2738.3,2049.3
2010-06-01,154432,5688.2,3869.8,3453.3
2010-06-01,139427,5016.2,3911.3,3356.5
2010-06-01,305909,9755.6,11511.8,11309.8
2010-06-01,352494,11756.9,10742.3,12718.3
2010-06-01,315202,11612.4,8312.8,6619.8
2010-06-01,123536,4402.0,3819.3,2853.8
2010-06-01,216945,7619.1,7074.3,5256.8
2010-06-01,413597,14867.1,12977.5,8652.8
2010-06-01,296196,10246.5,10346.8,7346.3
2010-06-01,454034,17354.0,10364.3,7697.0
2010-06-01,259199,10296.6,4850.8,3317.8
2010-06-01,306504,12032.2,6032.0,4416.8
2010-06-01,89410,3132.6,2943.0,2180.0
2010-06-01,293908,10475.0,9052.0,6812.8
2010-06-01,293908,10475.0,9052.0,6812.8
2010-06-01,105444,3647.0,3488.8,2813.8
2010-06-01,170486,5989.6,5238.5,4440.0
2010-06-01,92124,3410.9,2394.8,1876.5
2010-06-01,115286,4219.9,3237.3,2374.8
2010-06-01,97779,3575.9,2617.5,2160.0
2010-06-01,163455,6004.5,4439.8,3399.0
2010-06-01,216541,7946.0,5940.5,4491.8
2010-06-01,142572,5290.9,3800.8,2742.3
2010-06-01,342536,12956.1,8125.0,6250.5
2010-06-01,34291,1239.0,950.3,807.8
2010-06-01,22619,893.6,425.0,314.8
2010-06-01,18599,715.4,423.3,291.8
2010-06-01,22562,863.0,537.8,356.0
2010-06-01,105486,3891.8,2936.0,2030.8
