month_beginning,month_total,avg_weekday_rides,avg_saturday_rides,avg_sunday-holiday_rides
2011-01-01,96049.99285714286,3764.560714285715,2057.079999999995,1460.9999999999995
2011-02-01,93260.78571428571,3849.6978571428576,2413.8707142857106,1653.0021428571392
2011-03-01,109887.55,4065.5921428571437,2465.3307142857097,1629.4499999999962
2011-04-01,105607.92857142857,4071.6414285714272,2550.4371428571403,1837.8592857142824
2011-05-01,107936.31428571428,4129.858571428573,2465.2571428571378,1891.3892857142853
2011-06-01,113733.96428571429,4224.396428571429,2797.5935714285665,2401.7714285714246
2011-07-01,110341.21428571429,4135.0535714285725,2860.322857142855,2223.1664285714287
2011-08-01,116607.04285714286,4179.531428571427,2858.7807142857096,2260.714999999995
2011-09-01,115716.7357142857,4466.2592857142845,2821.5621428571385,2127.8342857142875
2011-10-01,119149.17857142857,4461.016428571428,2878.328571428571,2215.242857142858
2011-11-01,109361.38571428572,4262.1842857142865,2722.5607142857093,1793.0799999999992
2011-12-01,100650.4,3840.3785714285714,2338.7142857142867,1661.764285714286
2012-01-01,104512.07142857143,4055.817142857143,2320.292142857137,1676.469999999999
2012-02-01,105277.04285714286,4203.468571428572,2476.782142857138,1774.3042857142814
2012-03-01,115938.3,4262.844999999999,2854.169999999999,1971.2164285714248
2012-04-01,109483.78723404255,4273.232624113474,2611.274468085101,1860.1730496453895
2012-05-01,113471.81690140846,4206.45774647887,2656.249999999996,2060.9704225352125
2012-06-01,114277.02816901408,4296.133098591549,2895.280281690141,2395.470422535206
2012-07-01,110681.16197183098,4121.903521126762,2811.4105633802774,2145.9401408450694
2012-08-01,118290.83802816902,4238.26690140845,2971.1901408450653,2231.543661971826
2012-09-01,114660.73943661971,4558.1964788732375,2981.2281690140853,2191.482394366197
2012-10-01,125304.38732394367,4567.217605633804,2823.5408450704176,2241.112676056334
2012-11-01,110297.50704225352,4296.978873239435,2691.8211267605593,1858.7338028169006
2012-12-01,97116.24647887323,3749.839436619718,2442.8577464788746,1650.9584507042268
2013-01-01,103448.57746478873,3934.3584507042256,2261.3154929577418,1569.505633802817
2013-02-01,98412.4014084507,4127.888732394368,2303.778873239432,1660.0535211267572
2013-03-01,107366.26760563381,4088.5056338028157,2582.852112676056,1718.676056338028
2013-04-01,111614.57746478873,4238.764788732394,2632.3584507042206,1958.1218309859094
2013-05-01,110544.15492957746,4138.732394366198,2525.788732394362,1877.811267605634
2013-06-01,107290.95070422535,4131.019014084507,2670.6140845070413,2263.590140845072
2013-07-01,112829.89436619719,4080.1464788732396,2925.2077464788686,2273.1774647887332
2013-08-01,114145.97183098592,4125.385915492957,2872.276056338029,2256.563380281685
2013-09-01,120468.34586466165,4738.627067669174,3060.457142857142,2242.3390977443605
2013-10-01,123763.85211267606,4497.821126760563,2766.211267605629,2312.333802816897
2013-11-01,110033.61971830986,4348.870422535212,2728.345070422535,1882.9957746478879
2013-12-01,100200.67605633802,3829.6408450704225,2486.445070422531,1638.7549295774634
2014-01-01,100168.15492957746,3758.5176056338005,2277.942253521122,1673.8070422535213
2014-02-01,102451.28169014085,4267.2330985915505,2476.2211267605576,1800.6042253521089
2014-03-01,115372.7957746479,4366.887323943661,2810.797183098591,1922.842253521127
2014-04-01,116641.91549295775,4407.533098591549,2908.6035211267554,2010.5281690140805
2014-05-01,117260.21126760563,4405.688732394367,2849.961971830987,2098.174647887324
2014-06-01,115811.71126760563,4361.413380281688,3000.061971830981,2444.3718309859164
2014-07-01,119679.69014084506,4366.9309859154955,2884.5091549295726,2413.8591549295775
2014-08-01,117541.95070422535,4320.806338028168,2982.5028169014076,2378.5070422535227
2014-09-01,121664.08450704225,4693.578873239437,2994.128169014079,2224.515492957746
2014-10-01,129399.40845070423,4700.551408450702,2920.866901408446,2400.882394366193
2014-11-01,107876.72535211267,4355.123239436621,2726.6985915492974,1915.9718309859152
2014-12-01,105131.99295774648,3936.943661971831,2505.961971830982,1699.1014084507049
2015-01-01,102422.09090909091,3969.0895104895126,2195.102097902098,1619.131468531469
2015-02-01,98228.75524475524,4117.793006993006,2320.979720279717,1647.3909090909076
2015-03-01,114903.86013986015,4301.110489510492,2793.331468531464,1821.2237762237753
2015-04-01,115050.26573426573,4398.4993006993045,2616.8993006992973,1953.9622377622347
2015-05-01,115767.57342657342,4482.97832167832,2768.9664335664343,2043.9510489510494
2015-06-01,121113.9020979021,4517.46923076923,2970.7965034965,2461.6440559440525
2015-07-01,126348.28671328671,4558.288111888111,3102.7265734265693,2731.04055944056
2015-08-01,119620.12587412588,4422.641258741257,3002.7860139860154,2346.156643356644
2015-09-01,124858.61538461539,4788.1853146853155,3095.6944055944023,2384.7944055944054
2015-10-01,130810.73426573427,4862.339160839161,2817.0055944055935,2438.5860139860115
2015-11-01,112152.13286713287,4503.022377622379,2632.0769230769197,1927.3307692307692
2015-12-01,106741.8041958042,4017.751048951047,2452.862237762234,1707.983216783217
2016-01-01,104108.99300699301,4146.683216783215,2275.869930069931,1632.7496503496507
2016-02-01,106817.06993006993,4267.304895104897,2488.35594405594,1812.6153846153825
2016-03-01,117008.04895104896,4318.046853146852,2671.158041958039,1752.1328671328652
2016-04-01,113344.41258741259,4417.409090909092,2533.0727272727277,1978.3965034965004
2016-05-01,116492.04195804195,4415.23076923077,2756.120279720276,2124.6265734265735
2016-06-01,120088.67832167832,4494.230069930072,2901.3594405594376,2402.581118881116
2016-07-01,118116.02097902098,4488.590909090909,2895.0489510489506,2311.5846153846137
2016-08-01,118528.53846153847,4320.067832167832,2665.047552447549,2126.733566433564
